CUSTOMERKEY,GENDER,NAME,CITY,STATE_CODE,STATE,COUNTRY,CONTINENT,BIRTHDAY
398577,MALE,MICHAEL COHEN,MONTREAL,QC,QUEBEC,CANADA,NORTH AMERICA,1973-02-21
398671,MALE,ISAAC CARROLL,VANCOUVER,BC,BRITISH COLUMBIA,CANADA,NORTH AMERICA,1952-10-13
398708,FEMALE,DEBORAH PAINTER,QUEBEC,QC,QUEBEC,CANADA,NORTH AMERICA,1997-04-07
398751,MALE,JORGE MORGAN,MONTREAL,QC,QUEBEC,CANADA,NORTH AMERICA,1997-04-08
398841,MALE,CHARLES CODY,VICTORIA,BC,BRITISH COLUMBIA,CANADA,NORTH AMERICA,1990-07-15
399053,FEMALE,GLORIA DALEY,MONTREAL,QC,QUEBEC,CANADA,NORTH AMERICA,2000-03-05
399145,MALE,LUCAS JONES,TORONTO,ON,ONTARIO,CANADA,NORTH AMERICA,1990-12-02
399253,FEMALE,BETTY HARRELL,TROIS RIVIERES,QC,QUEBEC,CANADA,NORTH AMERICA,1987-08-04
399805,FEMALE,LAURA CAROTHERS,BARONS,AB,ALBERTA,CANADA,NORTH AMERICA,1989-08-27
399877,MALE,MICAH SKAGGS,OTTAWA,ON,ONTARIO,CANADA,NORTH AMERICA,1952-01-30
400009,MALE,SVEN MAHLER,FÜRSTENBERG,BB,BRANDENBURG,GERMANY,EUROPE,1974-04-09
400031,FEMALE,MARIE WERFEL,MANNWEILER-CÖLLN,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1992-02-11
400062,MALE,ERIC DRECHSLER,LICHTENFELS,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1963-12-19
400068,FEMALE,LISA BACHMEIER,INGELFINGEN,BW,BADEN-WÜRTTEMBERG,GERMANY,EUROPE,1997-10-10
400071,MALE,JONAS SCHMIDT,SCHWEINFURT,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1990-09-04
400379,FEMALE,LEA RICHTER,HAUSHAM,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1994-04-18
400656,FEMALE,BARBARA PFEIFFER,DÜSSELDORF HAFEN,NW,NORDRHEIN-WESTFALEN,GERMANY,EUROPE,1975-06-15
400848,FEMALE,SIMONE LOEWE,BERGHAUSEN,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1969-07-28
400856,FEMALE,GABRIELE SCHMIDT,WARNGAU,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1996-11-06
401026,MALE,PETER WIRTH,DÜSSELDORF OBERBILK,NW,NORDRHEIN-WESTFALEN,GERMANY,EUROPE,1976-05-04
401123,MALE,THORSTEN TROMMLER,WALDGREHWEILER,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1976-09-24
401221,MALE,UWE WEXLER,OBERTHULBA,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1971-08-21
401266,MALE,STEPHAN PROBST,SCHUTZ,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1956-11-09
401301,FEMALE,SOPHIE ABT,LENGENBOSTEL,NI,NIEDERSACHSEN,GERMANY,EUROPE,1960-06-14
401389,MALE,DENNIS NAGEL,WIETMARSCHEN,NI,NIEDERSACHSEN,GERMANY,EUROPE,1959-09-05
401492,MALE,MAX WEISSMULLER,MASTERSHAUSEN,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1975-01-17
401785,FEMALE,KATRIN EIFFEL,NIEDERSTOTZINGEN,BW,BADEN-WÜRTTEMBERG,GERMANY,EUROPE,1994-05-14
401904,MALE,FLORIAN GRUENEWALD,COSWIG,ST,SACHSEN-ANHALT,GERMANY,EUROPE,1949-10-25
402065,FEMALE,JESSIKA KONIG,KAUFBEUREN,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1950-07-09
402306,FEMALE,UTA WINKEL,SANITZ,MV,MECKLENBURG-VORPOMMERN,GERMANY,EUROPE,1938-08-20
402355,MALE,JENS SCHULTHEISS,OBERSTEDEM,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1966-05-03
402375,FEMALE,KATRIN BAR,ESSLINGEN METTINGEN,BW,BADEN-WÜRTTEMBERG,GERMANY,EUROPE,1951-10-16
402420,FEMALE,JOHANNA GLOECKNER,BAMBERG,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1952-02-29
402514,MALE,MARTIN ZWEIG,LIPPORN,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1986-11-11
402727,MALE,MARCEL HOCH,OELSNITZ,SN,FREISTAAT SACHSEN,GERMANY,EUROPE,1993-02-07
402983,FEMALE,LAURA NACHT,NONNENHORN,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1957-07-26
402995,FEMALE,MARTINA FENSTERMACHER,HEMSBACH,BW,BADEN-WÜRTTEMBERG,GERMANY,EUROPE,1979-07-10
403041,FEMALE,SILKE WAECHTER,REIPELDINGEN,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1939-07-09
403313,MALE,RALF KRUGER,HARTENSTEIN,SN,FREISTAAT SACHSEN,GERMANY,EUROPE,1942-06-29
403323,FEMALE,MONIKA SAENGER,GEORGENTHAL,TH,FREISTAAT THÜRINGEN,GERMANY,EUROPE,1989-06-21
403332,FEMALE,YVONNE ACHEN,NEUENDETTELSAU,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1973-12-11
403534,MALE,MARIO TROMMLER,WOLFSHEIM,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1949-09-08
403540,FEMALE,GABRIELE REINHARD,WALLERFANGEN,TH,FREISTAAT THÜRINGEN,GERMANY,EUROPE,1980-04-27
403702,MALE,MICHAEL SANGER,WOLFENBÜTTEL,NI,NIEDERSACHSEN,GERMANY,EUROPE,1986-05-03
403740,MALE,PHILIPP MOELLER,DÜSSELDORF KARLSTADT,NW,NORDRHEIN-WESTFALEN,GERMANY,EUROPE,1976-04-26
403860,MALE,CHRISTIAN OSTER,BERLIN WITTENAU,BE,BERLIN,GERMANY,EUROPE,1991-09-22
403915,MALE,STEFAN LOEWE,BURGTHANN,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1967-08-10
404002,FEMALE,BARBARA KLUGE,WALDASCHAFF,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1942-10-02
404256,FEMALE,LISA PETERS,PLANEGG,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1942-09-24
404266,MALE,MARCEL HERZ,REUTLINGEN BETZENRIED,BW,BADEN-WÜRTTEMBERG,GERMANY,EUROPE,1966-08-26
404359,FEMALE,SARAH SCHERER,TAUNUSSTEIN,HE,HESSEN,GERMANY,EUROPE,1993-08-31
404431,FEMALE,JULIANE FIEDLER,BERLIN ZEHLENDORF,BE,BERLIN,GERMANY,EUROPE,1936-07-10
404576,MALE,WOLFGANG MEHLER,WIESENTTAL,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1967-12-03
404819,MALE,KEVIN SCHERER,KRONACH,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1941-10-16
404860,MALE,FRANK MÖLLER,BISCHOFSHEIM,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1974-10-18
404911,FEMALE,TANJA BIEBER,WALLDORF,BW,BADEN-WÜRTTEMBERG,GERMANY,EUROPE,1996-04-21
405017,FEMALE,JULIA ACHEN,WELVER,NW,NORDRHEIN-WESTFALEN,GERMANY,EUROPE,1949-09-08
405032,MALE,DANIEL PROPST,THALE,ST,SACHSEN-ANHALT,GERMANY,EUROPE,1993-02-21
405195,MALE,JÜRGEN WALTER,MERZIG,TH,FREISTAAT THÜRINGEN,GERMANY,EUROPE,1995-04-09
405253,FEMALE,SOPHIA DUERR,SCHMALKALDEN,TH,FREISTAAT THÜRINGEN,GERMANY,EUROPE,1993-03-06
405365,MALE,DANIEL EBERHARDT,ZERNIEN,NI,NIEDERSACHSEN,GERMANY,EUROPE,1980-09-06
405689,FEMALE,SOPHIA KRAUSE,NEUNKIRCHEN MÜNCHWIES,SL,SAARLAND,GERMANY,EUROPE,1969-05-24
405745,MALE,TIM DRESNER,OBERNZENN,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1947-05-14
405905,FEMALE,MONIKA KUESTER,DÜSSELDORF LOHAUSEN,NW,NORDRHEIN-WESTFALEN,GERMANY,EUROPE,1989-10-05
406079,MALE,DENNIS ABEND,KOBERN-GONDORF,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1956-07-08
406121,MALE,MARIO ABENDROTH,LINDENBERG,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1996-01-24
406124,MALE,SWEN SCHULZ,DUISBURG,NW,NORDRHEIN-WESTFALEN,GERMANY,EUROPE,2001-07-24
406676,MALE,KLAUS ZWEIG,SCHAPEN,NI,NIEDERSACHSEN,GERMANY,EUROPE,1978-08-29
406901,MALE,TOM NACHT,ALTBACH,BW,BADEN-WÜRTTEMBERG,GERMANY,EUROPE,1981-06-21
407021,FEMALE,NICOLE HERTZOG,EPPELBORN,TH,FREISTAAT THÜRINGEN,GERMANY,EUROPE,1991-09-16
407047,FEMALE,DANIELA GERBER,DORMITZ,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1935-06-25
407150,MALE,MATTHIAS SCHWEIZER,LEININGEN,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,2000-11-05
407295,FEMALE,SOPHIA PFEFFER,BOSBÜLL,SH,SCHLESWIG-HOLSTEIN,GERMANY,EUROPE,1989-05-13
407478,FEMALE,MONIKA SANGER,LIST,SH,SCHLESWIG-HOLSTEIN,GERMANY,EUROPE,1955-03-04
407928,MALE,THOMAS SCHRÖDER,DRESDEN,SN,FREISTAAT SACHSEN,GERMANY,EUROPE,1955-10-08
408295,MALE,NIKLAS KRAUSE,HILLESHEIM,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1964-01-14
408328,MALE,DAVID FIEDLER,ASCHAU,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1957-02-11
408433,FEMALE,SABINE MÖLLER,KEIDELHEIM,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1988-08-27
408515,FEMALE,LEAH KONIG,LOHHEIDE,NI,NIEDERSACHSEN,GERMANY,EUROPE,1985-06-02
408519,FEMALE,UTE THEISSEN,EITERFELD,HE,HESSEN,GERMANY,EUROPE,1958-12-22
408757,MALE,DIETER ABENDROTH,KÜKELS,SH,SCHLESWIG-HOLSTEIN,GERMANY,EUROPE,1936-04-12
409154,MALE,SVEN PABST,NEUENMARKT,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1939-08-21
409173,FEMALE,INES FAUST,SCHARNEBECK,NI,NIEDERSACHSEN,GERMANY,EUROPE,1958-08-30
409270,FEMALE,UTE FAUST,GAMMERTINGEN,BW,BADEN-WÜRTTEMBERG,GERMANY,EUROPE,1956-08-17
409577,MALE,DIETER SCHAEFER,BREMEN KATTENTURM,HB,FREIE HANSESTADT BREMEN,GERMANY,EUROPE,1949-10-30
409591,MALE,LUKAS SHUSTER,GROSS KUMMERFELD,SH,SCHLESWIG-HOLSTEIN,GERMANY,EUROPE,1939-10-20
409719,MALE,PHILIPP WAGNER,STAFFELSTEIN,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1935-10-06
409755,FEMALE,URSULA FRIEDMANN,BEUREN,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1986-01-21
410032,MALE,FLORIAN GRUNWALD,HAMBURG HARVESTEHUDE,HH,HAMBURG,GERMANY,EUROPE,1951-01-02
410059,FEMALE,SUSANNE ZIEGLER,OVELGÖNNE,NI,NIEDERSACHSEN,GERMANY,EUROPE,1982-01-17
410114,FEMALE,YVONNE BIERMANN,PASSAU,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1939-05-01
410205,FEMALE,PETRA GÄRTNER,ROSSTAL,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1995-09-02
410429,MALE,STEPHAN GAERTNER,TORNESCH,SH,SCHLESWIG-HOLSTEIN,GERMANY,EUROPE,1989-05-23
410463,MALE,ANDREAS BEICH,BRAUNLAGE,NI,NIEDERSACHSEN,GERMANY,EUROPE,1982-12-12
410506,FEMALE,CHRISTINE MUENCH,AHLEN,NW,NORDRHEIN-WESTFALEN,GERMANY,EUROPE,1987-05-19
410798,FEMALE,FRANZISKA KUSTER,WALDENBURG,SN,FREISTAAT SACHSEN,GERMANY,EUROPE,1996-10-13
410819,FEMALE,LAURA BUSCH,PIELENHOFEN,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1961-10-16
410853,MALE,MATTHIAS ABENDROTH,WALDKRAIBURG,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1988-09-11
410879,MALE,FLORIAN LANG,GEISENFELD,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1987-05-09
410924,MALE,MICHAEL BAIER,HENSTEDT-ULZBURG,SH,SCHLESWIG-HOLSTEIN,GERMANY,EUROPE,1947-08-18
411312,MALE,MARKO EGGERS,HAMBURG EIMSBÜTTEL,HH,HAMBURG,GERMANY,EUROPE,1998-07-15
411322,MALE,MICHAEL LEHMANN,OCKFEN,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1936-01-10
411596,FEMALE,MELANIE TRAUGOTT,OBERGRÖNINGEN,BW,BADEN-WÜRTTEMBERG,GERMANY,EUROPE,1971-10-12
411768,MALE,TOBIAS ENGEL,MAGDEBURG,ST,SACHSEN-ANHALT,GERMANY,EUROPE,2000-08-27
411778,FEMALE,ANNA SCHRÖDER,KÖLN CHORWEILER,NW,NORDRHEIN-WESTFALEN,GERMANY,EUROPE,1949-04-01
411864,MALE,DIRK EBERSBACH,KIEL,SH,SCHLESWIG-HOLSTEIN,GERMANY,EUROPE,1983-11-06
412039,FEMALE,SARA FOERSTER,OSANN-MONZEL,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1942-11-20
412041,MALE,KEVIN GLOECKNER,MÜNSTERMAIFELD,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1967-07-20
412280,FEMALE,ANDREA ZIMMER,BERLIN MITTE,BE,BERLIN,GERMANY,EUROPE,1971-01-01
412514,MALE,RALPH SCHNEIDER,LEVERKUSEN,NW,NORDRHEIN-WESTFALEN,GERMANY,EUROPE,1997-07-15
412760,MALE,JENS WALTER,JERRISHOE,SH,SCHLESWIG-HOLSTEIN,GERMANY,EUROPE,1991-04-17
413117,MALE,TORSTEN HIMMEL,FAHREN,SH,SCHLESWIG-HOLSTEIN,GERMANY,EUROPE,1968-07-28
413286,MALE,ERIK DAECHER,HAMBURG FRANCOP,HH,HAMBURG,GERMANY,EUROPE,2000-03-27
413289,FEMALE,ANTJE HARTMANN,HAMBURG BARMBEK-NORD,HH,HAMBURG,GERMANY,EUROPE,1950-05-24
413347,FEMALE,SIMONE FASSBINDER,BERLIN SPANDAU,BE,BERLIN,GERMANY,EUROPE,1973-11-02
413393,MALE,DIETER WEISS,KAISERSLAUTERN ERFENBACH,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1996-04-21
413461,FEMALE,ANNE GERSTEN,QUEDLINBURG,ST,SACHSEN-ANHALT,GERMANY,EUROPE,1965-09-11
413607,FEMALE,KAROLIN NACHT,ST WENDEL,TH,FREISTAAT THÜRINGEN,GERMANY,EUROPE,1964-12-28
413655,MALE,KRISTIAN LANGE,BARGFELD-STEGEN,SH,SCHLESWIG-HOLSTEIN,GERMANY,EUROPE,1968-10-08
413703,FEMALE,CHRISTINE REINHARD,TROSSINGEN,BW,BADEN-WÜRTTEMBERG,GERMANY,EUROPE,1971-05-18
413919,MALE,PHILIPP SCHWAB,STADTSTEINACH,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1964-12-27
414070,FEMALE,JANA BERG,DETMOLD BERLEBECK,NW,NORDRHEIN-WESTFALEN,GERMANY,EUROPE,1970-02-03
414116,MALE,JAN SHUSTER,DRESDEN,SN,FREISTAAT SACHSEN,GERMANY,EUROPE,1946-01-22
414123,MALE,STEPHAN JUNG,AICHACH,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1962-10-19
414166,FEMALE,SOPHIA KASTNER,GRAFING,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1947-09-28
414238,FEMALE,CLAUDIA BAADER,ADORF,SN,FREISTAAT SACHSEN,GERMANY,EUROPE,1981-10-11
414750,FEMALE,KATRIN NAUMANN,GUTENSTETTEN,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1956-01-15
415125,FEMALE,NICOLE MEIER,MÜNCHEN,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1983-09-11
415347,FEMALE,KERSTIN HOLTZMANN,ROSSTAL,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1989-05-24
415350,MALE,JÜRGEN EBERSBACH,DRESDEN,SN,FREISTAAT SACHSEN,GERMANY,EUROPE,1985-09-04
416182,MALE,CHRISTIAN MAYER,ALMERSBACH,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1968-08-07
416331,FEMALE,UTE EISENBERG,GROSSENHAIN,SN,FREISTAAT SACHSEN,GERMANY,EUROPE,1985-03-18
416365,MALE,ROBERT BAIER,NECKARTENZLINGEN,BW,BADEN-WÜRTTEMBERG,GERMANY,EUROPE,1991-09-19
416421,FEMALE,JULIANE WEXLER,LOITZENDORF,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1996-07-26
416434,FEMALE,ANGELIKA NUSSBAUM,UTTING,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1982-05-09
416458,MALE,MIKE NUSSBAUM,BECHHOFEN,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1967-11-10
416518,FEMALE,ANNETT FREITAG,NATTHEIM,BW,BADEN-WÜRTTEMBERG,GERMANY,EUROPE,1946-10-10
416655,MALE,MAX BOSCH,ROSENDAHL,NW,NORDRHEIN-WESTFALEN,GERMANY,EUROPE,1985-10-19
416834,MALE,PAUL JUNG,SCHWARZENBORN,HE,HESSEN,GERMANY,EUROPE,1989-01-25
416872,MALE,MARIO FIEDLER,BERGLICHT,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1943-09-29
417129,MALE,THORSTEN WAGNER,AMTZELL,BW,BADEN-WÜRTTEMBERG,GERMANY,EUROPE,1948-01-24
417275,MALE,STEFAN VOGLER,BERLIN BRITZ,BE,BERLIN,GERMANY,EUROPE,1977-08-25
417360,MALE,RALF SCHWEITZER,SPABRÜCKEN,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1965-04-17
417535,MALE,RALPH EBERHARDT,JENA,TH,FREISTAAT THÜRINGEN,GERMANY,EUROPE,1969-06-19
417551,MALE,ERIC GLOCKNER,OBERMARCHTAL,BW,BADEN-WÜRTTEMBERG,GERMANY,EUROPE,1973-02-23
417710,FEMALE,JESSICA SCHMITT,LÜTZEN,ST,SACHSEN-ANHALT,GERMANY,EUROPE,1944-11-18
417789,MALE,CHRISTIAN FRUEHAUF,MÜNCHEN,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1996-04-07
417932,MALE,RALPH GRUENEWALD,NEUSS STADIONVIERTEL,NW,NORDRHEIN-WESTFALEN,GERMANY,EUROPE,1936-11-30
417969,MALE,MAX WAECHTER,SACHSENHAGEN,NI,NIEDERSACHSEN,GERMANY,EUROPE,2000-05-18
418091,MALE,TORSTEN BUMGARNER,TAUFKIRCHEN,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1986-02-26
418500,MALE,ALEXANDER FAERBER,ESLARN,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1938-04-05
418621,MALE,MAXIMILIAN RICHTER,WACHENHEIM AN DER WEINSTRASSE,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,2001-10-25
418646,FEMALE,SOPHIA SCHWAB,TEMMELS,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1985-12-03
418651,FEMALE,SARAH ZIMMER,COCHEM,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1935-06-11
418689,FEMALE,YVONNE NEUMANN,AUGSBURG,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1967-07-02
418893,MALE,FELIX LANG,KATZENBACH,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1973-05-14
418899,MALE,TOM HOFFMANN,NOMBORN,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1956-05-19
419191,MALE,TIM MÖLLER,RATHENOW,BB,BRANDENBURG,GERMANY,EUROPE,1964-09-27
419225,FEMALE,KRISTIN ABT,KARLSRUHE INNENSTADT-WEST,BW,BADEN-WÜRTTEMBERG,GERMANY,EUROPE,1936-02-29
419536,FEMALE,DOREEN BERGMANN,HOCHSCHEID,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1959-03-31
420053,MALE,PATRICK THALBERG,SCHWAFÖRDEN,NI,NIEDERSACHSEN,GERMANY,EUROPE,1997-11-08
420128,FEMALE,FRANZISKA EISENHAUER,BAYREUTH,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1953-08-14
420184,MALE,PAUL NUSSBAUM,MÜNCHEN,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1959-09-12
420196,FEMALE,SARA EIFFEL,WEITNAU,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1994-07-09
420259,MALE,MARCEL SCHULZ,WISSEN,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1950-01-28
420523,MALE,UWE BAR,HOLZERATH,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1991-08-04
420688,MALE,PETER SOMMER,HOLZMADEN,BW,BADEN-WÜRTTEMBERG,GERMANY,EUROPE,1942-06-29
420770,MALE,ANDREAS SCHNEIDER,CHEMNITZ,SN,FREISTAAT SACHSEN,GERMANY,EUROPE,1945-08-16
420977,FEMALE,DANIELA THALBERG,ELLERAU,SH,SCHLESWIG-HOLSTEIN,GERMANY,EUROPE,1979-06-25
420996,MALE,DIETER HIMMEL,ROTTENBUCH,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1935-06-16
421034,MALE,ALEXANDER BAUMGAERTNER,VIERSEN RAHSER,NW,NORDRHEIN-WESTFALEN,GERMANY,EUROPE,1993-07-30
421207,FEMALE,VANESSA WURFEL,WARTMANNSROTH,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1955-06-13
421225,FEMALE,ULRIKE DRECHSLER,RATZERT,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1950-09-04
421385,MALE,RENÉ EISENBERG,WOLFRATSHAUSEN,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1970-11-18
421418,MALE,UWE KOENIG,MINDEN MEISSEN,NW,NORDRHEIN-WESTFALEN,GERMANY,EUROPE,1986-03-09
421862,MALE,TORSTEN MAURER,DOMMITZSCH,SN,FREISTAAT SACHSEN,GERMANY,EUROPE,1986-04-21
421944,MALE,KRISTIAN BAUMGAERTNER,ÜCHTELHAUSEN,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1961-06-04
421945,MALE,STEFAN ABEND,FRIEDBERG,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1997-08-30
422093,MALE,DIRK BÜRGER,IPHOFEN,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1964-08-24
422132,MALE,MARTIN HERZ,BOOS,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1978-10-01
422208,FEMALE,MANDY FAERBER,GOSSERSWEILER-STEIN,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1989-01-13
422321,MALE,TORSTEN BADER,HAMBURG ROTHERBAUM,HH,HAMBURG,GERMANY,EUROPE,1951-03-21
422548,FEMALE,JESSICA ADLER,CRIVITZ,MV,MECKLENBURG-VORPOMMERN,GERMANY,EUROPE,1968-07-06
422579,MALE,MAX SCHREIBER,DAUSENAU,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1963-05-08
422854,FEMALE,CHRISTIN THEISSEN,ASCHHEIM,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1949-06-21
422937,MALE,MAX DRESCHER,KRADENBACH,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1984-05-19
422965,FEMALE,GABRIELE BACHMEIER,STARKENBURG,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1948-06-24
423002,FEMALE,KATRIN MAIER,STEINACH,TH,FREISTAAT THÜRINGEN,GERMANY,EUROPE,1948-09-29
423549,FEMALE,KATRIN BARTH,REHLINGEN,NI,NIEDERSACHSEN,GERMANY,EUROPE,1964-11-16
423693,FEMALE,SOPHIA SHUSTER,ZWICKAU,SN,FREISTAAT SACHSEN,GERMANY,EUROPE,1961-01-05
423757,FEMALE,SARA EHRLICHMANN,ZINNOWITZ,MV,MECKLENBURG-VORPOMMERN,GERMANY,EUROPE,1971-05-02
423898,MALE,TOBIAS URNER,ESSEN,NW,NORDRHEIN-WESTFALEN,GERMANY,EUROPE,1955-12-27
424011,FEMALE,JANINA FRIEDMAN,NIEDERZISSEN,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1988-11-29
424077,FEMALE,DOREEN WANNEMAKER,KRUMMENDEICH,NI,NIEDERSACHSEN,GERMANY,EUROPE,1999-04-14
424079,FEMALE,URSULA KOHL,TREBBIN,BB,BRANDENBURG,GERMANY,EUROPE,1987-02-02
424102,MALE,TOM FRIEDMAN,BENZ,MV,MECKLENBURG-VORPOMMERN,GERMANY,EUROPE,2001-01-04
424110,FEMALE,BIRGIT WEISSMULLER,FRIEDRICHSKOOG,SH,SCHLESWIG-HOLSTEIN,GERMANY,EUROPE,1991-04-25
424156,MALE,DOMINIK MAHLER,DUISBURG,NW,NORDRHEIN-WESTFALEN,GERMANY,EUROPE,1991-05-26
424340,MALE,DENNIS ROTHSTEIN,TOSTEDT,NI,NIEDERSACHSEN,GERMANY,EUROPE,1995-12-10
424438,FEMALE,JESSICA ABT,LAUF,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1995-01-12
424546,FEMALE,SABINE DRECHSLER,INGOLSTADT,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1954-06-10
424556,FEMALE,JOHANNA KUSTER,GEILENKIRCHEN,NW,NORDRHEIN-WESTFALEN,GERMANY,EUROPE,1951-03-01
424711,FEMALE,MANUELA MEIER,KAUFERING,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1943-09-22
424866,FEMALE,CHRISTINE BARTH,WIESENSTEIG,BW,BADEN-WÜRTTEMBERG,GERMANY,EUROPE,1990-04-15
425179,FEMALE,LAURA BEIKE,HEHLEN,NI,NIEDERSACHSEN,GERMANY,EUROPE,1977-08-14
425389,FEMALE,MARINA KLUG,ZEITHAIN,SN,FREISTAAT SACHSEN,GERMANY,EUROPE,1991-12-14
425775,FEMALE,KATJA BAUER,DÜSSELDORF GERRESHEIM,NW,NORDRHEIN-WESTFALEN,GERMANY,EUROPE,1984-02-12
425996,MALE,NIKLAS DIEDERICH,BERNRIED,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1996-05-04
426057,FEMALE,MELANIE NAGEL,KAISERSLAUTERN INNENSTADT,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1944-03-30
426309,FEMALE,KATHRIN NEUMANN,GERATSKIRCHEN,BY,FREISTAAT BAYERN,GERMANY,EUROPE,1983-05-08
426724,MALE,FLORIAN EICHMANN,WEISENHEIM AM SAND,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1983-01-24
426989,FEMALE,LEAH BRAUN,OBERLASCHEID,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1943-04-15
427098,FEMALE,KARIN ZIMMER,BERGISCH GLADBACH HEIDKAMP,NW,NORDRHEIN-WESTFALEN,GERMANY,EUROPE,1983-04-04
427302,MALE,JÖRG LOWE,BITBURG,RP,RHEINLAND-PFALZ,GERMANY,EUROPE,1979-11-04
